index,Pais,SKU,Fibra,Espesor,Ancho,Largo,Espesor_Corte,Ancho_Corte,Espesor_Verde,Ancho_Verde,Largo_Verde,M3,PRICE,FECHA PEDIDO,Prod_Aserrio,Prod_Baño,Prod_Secado,Prod_Clasificado,Prod_Cepillado,CVar_Total,CVar_Baño,CVar_Secado,CVar_Clasificado,CVar_Cepillado,Hrs_Baño,Hrs_Secado,Hrs_Clasificado,Hrs_Cepillado,Dias Restantes
993,Rema,L_Grado_B_26.0_142.0_3600,L,25,136,3.66,26,142,26,141.7,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
994,Rema,L_Grado_B_26.0_157.0_3000,L,25,151,3.05,26,157,26,157.3,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
995,Rema,L_Grado_B_26.0_157.0_3300,L,25,151,3.35,26,157,26,157.3,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
996,Rema,L_Grado_B_26.0_157.0_3600,L,25,151,3.66,26,157,26,157.3,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
997,Rema,L_Grado_B_26.0_183.3_3600,L,25,176,3.66,26,183.3,26,183.3,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
998,Rema,L_Grado_B_26.0_209.0_3300,L,25,201,3.35,26,209,26,209.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
999,Rema,L_Grado_B_26.0_209.0_3600,L,25,201,3.66,26,209,26,209.4,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1000,Rema,L_Grado_B_39.6_67.7_3000,L,38,65,3.05,39.6,67.7,39.6,67.7,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1001,Rema,L_Grado_B_39.6_67.7_3300,L,38,65,3.35,39.6,67.7,39.6,67.7,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1002,Rema,L_Grado_B_39.6_67.7_3600,L,38,65,3.66,39.6,67.7,39.6,67.7,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1003,Rema,L_Grado_B_39.6_80.0_3000,L,38,76,3.05,39.6,80,39.6,79.2,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1004,Rema,L_Grado_B_39.6_80.0_3300,L,38,76,3.35,39.6,80,39.6,79.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1005,Rema,L_Grado_B_39.6_80.0_3600,L,38,76,3.66,39.6,80,39.6,79.2,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1006,Rema,L_Grado_B_39.6_80.0_4270,L,38,76,4.2,39.6,80,39.6,79.2,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1007,Rema,L_Grado_B_39.6_80.0_4270,L,38,76,4.27,39.6,80,39.6,79.2,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1008,Rema,L_Grado_B_39.6_80.0_4500,L,38,76,4.57,39.6,80,39.6,79.2,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1009,Rema,L_Grado_B_39.6_80.0_4900,L,38,76,4.88,39.6,80,39.6,79.2,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1010,Rema,L_Grado_B_39.6_80.0_4900,L,38,76,4.9,39.6,80,39.6,79.2,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1011,Rema,L_Grado_B_39.6_94.8_3300,L,38,91,3.35,39.6,94.8,39.6,94.8,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1012,Rema,L_Grado_B_39.6_94.8_3600,L,38,91,3.66,39.6,94.8,39.6,94.8,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1013,Rema,L_Grado_B_39.6_94.8_4270,L,38,91,4.2,39.6,94.8,39.6,94.8,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1014,Rema,L_Grado_B_39.6_94.8_4270,L,38,91,4.27,39.6,94.8,39.6,94.8,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1015,Rema,L_Grado_B_39.6_94.8_4500,L,38,91,4.57,39.6,94.8,39.6,94.8,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1016,Rema,L_Grado_B_39.6_94.8_4900,L,38,91,4.88,39.6,94.8,39.6,94.8,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1017,Rema,L_Grado_B_39.6_94.8_4900,L,38,91,4.9,39.6,94.8,39.6,94.8,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1018,Rema,L_Grado_B_39.6_101.0_3300,L,38,97,3.35,39.6,101,39.6,101,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1019,Rema,L_Grado_B_39.6_101.0_4000,L,38,97,4,39.6,101,39.6,101,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1020,Rema,L_Grado_B_39.6_105.0_3000,L,38,101,3.05,39.6,105,39.6,105.2,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1021,Rema,L_Grado_B_39.6_105.0_3300,L,38,101,3.35,39.6,105,39.6,105.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1022,Rema,L_Grado_B_39.6_105.0_3600,L,38,101,3.66,39.6,105,39.6,105.2,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1023,Rema,L_Grado_B_39.6_105.0_4270,L,38,101,4.2,39.6,105,39.6,105.2,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1024,Rema,L_Grado_B_39.6_121.0_3300,L,38,116,3.35,39.6,121,39.6,120.8,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1025,Rema,L_Grado_B_39.6_121.0_3600,L,38,116,3.66,39.6,121,39.6,120.8,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1026,Rema,L_Grado_B_39.6_121.0_4270,L,38,116,4.2,39.6,121,39.6,120.8,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1027,Rema,L_Grado_B_39.6_131.2_3000,L,38,126,3.05,39.6,131.2,39.6,131.2,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1028,Rema,L_Grado_B_39.6_131.2_3300,L,38,126,3.35,39.6,131.2,39.6,131.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1029,Rema,L_Grado_B_39.6_131.2_3600,L,38,126,3.6,39.6,131.2,39.6,131.2,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1030,Rema,L_Grado_B_39.6_131.2_4270,L,38,126,4.2,39.6,131.2,39.6,131.2,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1031,Rema,L_Grado_B_39.6_136.5_2400,L,38,131,2.4,39.6,136.5,39.6,136.5,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1032,Rema,L_Grado_B_39.6_136.5_2700,L,38,131,2.7,39.6,136.5,39.6,136.5,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1033,Rema,L_Grado_B_39.6_136.5_3000,L,38,131,3,39.6,136.5,39.6,136.5,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1034,Rema,L_Grado_B_39.6_136.5_3300,L,38,131,3.35,39.6,136.5,39.6,136.5,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1035,Rema,L_Grado_B_39.6_136.5_4000,L,38,131,3.96,39.6,136.5,39.6,136.5,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1036,Rema,L_Grado_B_39.6_142.0_3300,L,38,136,3.35,39.6,142,39.6,141.7,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1037,Rema,L_Grado_B_39.6_142.0_3600,L,38,136,3.66,39.6,142,39.6,141.7,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1038,Rema,L_Grado_B_39.6_142.0_3600,L,38,136,3.66,39.6,142,39.6,141.7,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1039,Rema,L_Grado_B_39.6_142.0_4270,L,38,136,4.2,39.6,142,39.6,141.7,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1040,Rema,L_Grado_B_39.6_142.0_4900,L,38,136,4.88,39.6,142,39.6,141.7,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1041,Rema,L_Grado_B_39.6_157.0_3300,L,38,151,3.35,39.6,157,39.6,157.3,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1042,Rema,L_Grado_B_39.6_157.0_3600,L,38,151,3.66,39.6,157,39.6,157.3,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1043,Rema,L_Grado_B_39.6_168.0_3300,L,38,161,3.35,39.6,168,39.6,167.7,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1044,Rema,L_Grado_B_39.6_168.0_3600,L,38,161,3.66,39.6,168,39.6,167.7,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1045,Rema,L_Grado_B_39.6_183.3_3300,L,38,176,3.35,39.6,183.3,39.6,183.3,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1046,Rema,L_Grado_B_39.6_183.3_3600,L,38,176,3.66,39.6,183.3,39.6,183.3,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1047,Rema,L_Grado_B_39.6_183.3_4270,L,38,176,4.2,39.6,183.3,39.6,183.3,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1048,Rema,L_Grado_B_39.6_183.3_4270,L,38,176,4.27,39.6,183.3,39.6,183.3,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1049,Rema,L_Grado_B_39.6_183.3_4500,L,38,176,4.57,39.6,183.3,39.6,183.3,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1050,Rema,L_Grado_B_39.6_183.3_4900,L,38,176,4.88,39.6,183.3,39.6,183.3,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1051,Rema,L_Grado_B_39.6_188.0_3300,L,38,181,3.35,39.6,188,39.6,188.5,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1052,Rema,L_Grado_B_39.6_188.0_3600,L,38,181,3.66,39.6,188,39.6,188.5,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1053,Rema,L_Grado_B_39.6_190.0_2700,L,38,182.4,2.7,39.6,190,39.6,190,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1054,Rema,L_Grado_B_39.6_190.0_3000,L,38,182.4,3,39.6,190,39.6,190,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1055,Rema,L_Grado_B_39.6_190.0_3600,L,38,182.4,3.66,39.6,190,39.6,190,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1056,Rema,L_Grado_B_39.6_190.0_4000,L,38,182.4,3.96,39.6,190,39.6,190,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1057,Rema,L_Grado_B_39.6_190.0_4000,L,38,182.4,4,39.6,190,39.6,190,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1058,Rema,L_Grado_B_39.6_199.0_3300,L,38,191,3.35,39.6,199,39.6,199,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1059,Rema,L_Grado_B_39.6_199.0_3600,L,38,191,3.66,39.6,199,39.6,199,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1060,Rema,L_Grado_B_39.6_199.0_4270,L,38,191,4.2,39.6,199,39.6,199,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1061,Rema,L_Grado_B_39.6_209.0_3300,L,38,201,3.35,39.6,209,39.6,209.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1062,Rema,L_Grado_B_39.6_209.0_3600,L,38,201,3.66,39.6,209,39.6,209.4,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1063,Rema,L_Grado_B_39.6_209.0_4270,L,38,201,4.2,39.6,209,39.6,209.4,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1064,Rema,L_Grado_B_39.6_209.0_4900,L,38,201,4.8,39.6,209,39.6,209.4,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1065,Rema,L_Grado_B_39.6_235.4_3300,L,38,226,3.35,39.6,235.4,39.6,235.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1066,Rema,L_Grado_B_39.6_235.4_3600,L,38,226,3.66,39.6,235.4,39.6,235.4,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1067,Rema,L_Grado_B_39.6_235.4_4270,L,38,226,4.2,39.6,235.4,39.6,235.4,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1068,Rema,L_Grado_B_39.6_235.4_4270,L,38,226,4.27,39.6,235.4,39.6,235.4,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1069,Rema,L_Grado_B_39.6_235.4_4500,L,38,226,4.57,39.6,235.4,39.6,235.4,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1070,Rema,L_Grado_B_39.6_235.4_4900,L,38,226,4.88,39.6,235.4,39.6,235.4,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1071,Rema,L_Grado_B_39.6_261.5_3600,L,38,251,3.66,39.6,261.5,39.6,261.5,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1072,Rema,L_Grado_B_26.0_84.4_2400,L,25,81,2.1,26,84.4,26,84.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1073,Rema,L_Grado_B_26.0_84.4_2400,L,25,81,2.4,26,84.4,26,84.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1074,Rema,L_Grado_B_26.0_84.4_2700,L,25,81,2.7,26,84.4,26,84.4,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1075,Rema,L_Grado_B_26.0_84.4_3000,L,25,81,3,26,84.4,26,84.4,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1076,Rema,L_Grado_B_26.0_84.4_3300,L,25,81,3.2,26,84.4,26,84.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1077,Rema,L_Grado_B_26.0_84.4_3300,L,25,81,3.3,26,84.4,26,84.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1078,Rema,L_Grado_B_26.0_84.4_3600,L,25,81,3.6,26,84.4,26,84.4,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1079,Rema,L_Grado_B_26.0_84.4_4000,L,25,81,3.96,26,84.4,26,84.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1080,Rema,L_Grado_B_26.0_84.4_4000,L,25,81,4,26,84.4,26,84.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1081,Rema,L_Grado_B_26.0_84.4_4270,L,25,81,4.25,26,84.4,26,84.4,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1082,Rema,L_Grado_B_26.0_84.4_4500,L,25,81,4.5,26,84.4,26,84.4,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1083,Rema,L_Grado_B_26.0_84.4_4900,L,25,81,4.87,26,84.4,26,84.4,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1084,Rema,L_Grado_B_39.6_84.4_2400,L,38,81,2.1,39.6,84.4,39.6,84.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1085,Rema,L_Grado_B_39.6_84.4_2400,L,38,81,2.4,39.6,84.4,39.6,84.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1086,Rema,L_Grado_B_39.6_84.4_2700,L,38,81,2.7,39.6,84.4,39.6,84.4,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1087,Rema,L_Grado_B_39.6_84.4_3000,L,38,81,3,39.6,84.4,39.6,84.4,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1088,Rema,L_Grado_B_39.6_84.4_3300,L,38,81,3.2,39.6,84.4,39.6,84.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1089,Rema,L_Grado_B_39.6_84.4_3300,L,38,81,3.3,39.6,84.4,39.6,84.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1090,Rema,L_Grado_B_39.6_84.4_3600,L,38,81,3.6,39.6,84.4,39.6,84.4,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1091,Rema,L_Grado_B_39.6_84.4_4000,L,38,81,3.96,39.6,84.4,39.6,84.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1092,Rema,L_Grado_B_39.6_84.4_4000,L,38,81,4,39.6,84.4,39.6,84.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1093,Rema,L_Grado_B_39.6_84.4_4270,L,38,81,4.25,39.6,84.4,39.6,84.4,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1094,Rema,L_Grado_B_39.6_84.4_4500,L,38,81,4.5,39.6,84.4,39.6,84.4,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1095,Rema,L_Grado_B_39.6_84.4_4900,L,38,81,4.87,39.6,84.4,39.6,84.4,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1096,Rema,L_Grado_B_53.1_84.4_2400,L,51,81,2.1,53.1,84.4,53.1,84.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1097,Rema,L_Grado_B_53.1_84.4_2400,L,51,81,2.4,53.1,84.4,53.1,84.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1098,Rema,L_Grado_B_53.1_84.4_2700,L,51,81,2.7,53.1,84.4,53.1,84.4,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1099,Rema,L_Grado_B_53.1_84.4_3000,L,51,81,3,53.1,84.4,53.1,84.4,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1100,Rema,L_Grado_B_53.1_84.4_3300,L,51,81,3.2,53.1,84.4,53.1,84.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1101,Rema,L_Grado_B_53.1_84.4_3300,L,51,81,3.3,53.1,84.4,53.1,84.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1102,Rema,L_Grado_B_53.1_84.4_3600,L,51,81,3.6,53.1,84.4,53.1,84.4,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1103,Rema,L_Grado_B_53.1_84.4_4000,L,51,81,3.96,53.1,84.4,53.1,84.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1104,Rema,L_Grado_B_53.1_84.4_4000,L,51,81,4,53.1,84.4,53.1,84.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1105,Rema,L_Grado_B_53.1_84.4_4270,L,51,81,4.25,53.1,84.4,53.1,84.4,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1106,Rema,L_Grado_B_53.1_84.4_4500,L,51,81,4.5,53.1,84.4,53.1,84.4,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1107,Rema,L_Grado_B_53.1_84.4_4900,L,51,81,4.87,53.1,84.4,53.1,84.4,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1108,Rema,L_Grado_B_26.0_134.4_2400,L,25,129,2.1,26,134.4,26,134.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1109,Rema,L_Grado_B_26.0_134.4_2400,L,25,129,2.4,26,134.4,26,134.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1110,Rema,L_Grado_B_26.0_134.4_2700,L,25,129,2.7,26,134.4,26,134.4,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1111,Rema,L_Grado_B_26.0_134.4_3000,L,25,129,3,26,134.4,26,134.4,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1112,Rema,L_Grado_B_26.0_134.4_3300,L,25,129,3.2,26,134.4,26,134.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1113,Rema,L_Grado_B_26.0_134.4_3300,L,25,129,3.3,26,134.4,26,134.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1114,Rema,L_Grado_B_26.0_134.4_3600,L,25,129,3.6,26,134.4,26,134.4,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1115,Rema,L_Grado_B_26.0_134.4_4000,L,25,129,3.96,26,134.4,26,134.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1116,Rema,L_Grado_B_26.0_134.4_4000,L,25,129,4,26,134.4,26,134.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
