;Diametro;Largo_Trozo;Curv_Prim;Altura_Corte;Ancho_Corte;Patron_Corte;Solucion;Kerf_Matrices;Kerf_Interior_H;Kerf_Interior_V;Kerf_Lateral;Denominacion_patron;N_Corte_Horizontal;N_Corte_Vertical;Total_Matrices;N_Matriz;Multiplicador_Horizontal;Multiplicador_Vertical;Corte_Lateral;ID_Corte_Lateral;SKU;Fibra;Espesor;Ancho;Largo;M2_Trozo;M3_Trozo;M2_SKU;M3_SKU;Astilla_M3;Aserrin_M2;Aserrin_M3;Rendimiento_SKU;Rendimiento_basa;Rendimiento_Central_Lateral;Pos_x;Pos_y;Pendiente;A1;A2;Diam_Altura_Corte;Orientacion;Altura_Corte2;Id_sol_lat;Id_comb;ID_SOL_LAT;Combinacion;Lat_Orientacion;Id_Trozo;Id_trozo_Patron;Cat_SKU;Solucion_Completa_Patron;Cat_Solucion_Completa_Patron;Pos_x2;Pos_y2;Pos_x3;Pos_y3;Pos_x4;Pos_y4;Diametro_mm;Id_Trozo_Cortes1;Id_Trozo_Cortes2;Id_Trozo_Cortes3;Id_Trozo_Cortes4;Cant_limpio_xP1;Cant_limpio_yP1;Cant_LimpioTotalP1;Cant_limpio_xP2;Cant_limpio_yP2;Cant_LimpioTotalP2;Cant_limpio_xP3;Cant_limpio_yP3;Cant_LimpioTotalP3;Cant_limpio_xP4;Cant_limpio_yP4;Cant_LimpioTotalP4;Cant_LimpioTotal;Grado;tiempo_c_botella[trz/min];maq_c_botella;Planta;Piezas;Diam_Largo;Diam_Largo_curv;M3_SKU_Distr;Piezas_Distr;M3_Trozo_Distr;Tpo_c_botella_distr;Buzon;Buzon_Factor;Solucion_Completa_Buzon;Cat_Solucion_Completa
2242;29;4,9;0,1;160,2;243,0;168.0_243.0;5;4,5;3;4,2;0;0;0;0;3;1;2;1;0;0;C_Grado_B_78.0_78.0_4900;C;78,0;78,0;4900;0,0067284;0,41209;0,006084;0,0249444;0,0;0,0006444;0,0;0,904226859283039;0;0;2,1000000000000085;-121,5;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;2,0;29.0_4.9_0.1_5;169,0;2,1000000000000085;-43,5;80,10000000000001;-121,5;80,10000000000001;-43,5;290,0;29.0_4.9_0.1_2.1000000000000085_-121.5;29.0_4.9_0.1_2.1000000000000085_-43.5;29.0_4.9_0.1_80.10000000000001_-121.5;29.0_4.9_0.1_80.10000000000001_-43.5;1,0;1,0;2,0;1,0;1,0;2,0;0,9512195121951219;0,9512195121951219;1,9024390243902438;1,0;1,0;2,0;7,902439024390244;Grado_B;0,09315074125217025;Quad1;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,003261459006100532;0,13074914634549367;0,053880415717514486;0,012179379900171223;28.0_4.9;0,13074914634549367;28.0_4.9_5;7
2243;29;4,9;0,1;160,2;243,0;168.0_243.0;5;4,5;3;4,2;0;0;0;0;3;2;2;1;0;0;C_Grado_A_78.0_78.0_4900;C;78,0;78,0;4900;0,0067284;0,41209;0,006084;0,0249444;0,0;0,0006444;0,0;0,904226859283039;0;0;-80,1;-39,0;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;2,0;29.0_4.9_0.1_5;169,0;-80,1;39,0;-2,0999999999999943;-39,0;-2,0999999999999943;39,0;290,0;29.0_4.9_0.1_-80.1_-39.0;29.0_4.9_0.1_-80.1_39.0;29.0_4.9_0.1_-2.0999999999999943_-39.0;29.0_4.9_0.1_-2.0999999999999943_39.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09315074125217025;Quad1;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,003261459006100532;0,13074914634549367;0,053880415717514486;0,012179379900171223;28.0_4.9;0,13074914634549367;28.0_4.9_5;7
2244;29;4,9;0,1;160,2;243,0;168.0_243.0;5;4,5;3;4,2;0;0;0;0;3;2;2;1;0;0;C_Grado_A_78.0_78.0_4900;C;78,0;78,0;4900;0,0067284;0,41209;0,006084;0,0249444;0,0;0,0006444;0,0;0,904226859283039;0;0;2,1000000000000085;-39,0;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;2,0;29.0_4.9_0.1_5;169,0;2,1000000000000085;39,0;80,10000000000001;-39,0;80,10000000000001;39,0;290,0;29.0_4.9_0.1_2.1000000000000085_-39.0;29.0_4.9_0.1_2.1000000000000085_39.0;29.0_4.9_0.1_80.10000000000001_-39.0;29.0_4.9_0.1_80.10000000000001_39.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09315074125217025;Quad1;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,003261459006100532;0,13074914634549367;0,053880415717514486;0,012179379900171223;28.0_4.9;0,13074914634549367;28.0_4.9_5;7
2245;29;4,9;0,1;160,2;243,0;168.0_243.0;5;4,5;3;4,2;0;0;0;0;3;3;2;1;0;0;C_Grado_B_78.0_78.0_4900;C;78,0;78,0;4900;0,0067284;0,41209;0,006084;0,0249444;0,0;0,0006444;0,0;0,904226859283039;0;0;-80,1;43,5;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;2,0;29.0_4.9_0.1_5;169,0;-80,1;121,5;-2,0999999999999943;43,5;-2,0999999999999943;121,5;290,0;29.0_4.9_0.1_-80.1_43.5;29.0_4.9_0.1_-80.1_121.5;29.0_4.9_0.1_-2.0999999999999943_43.5;29.0_4.9_0.1_-2.0999999999999943_121.5;1,0;1,0;2,0;0,9512195121951219;0,9512195121951219;1,9024390243902438;1,0;1,0;2,0;1,0;1,0;2,0;7,902439024390244;Grado_B;0,09315074125217025;Quad1;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,003261459006100532;0,13074914634549367;0,053880415717514486;0,012179379900171223;28.0_4.9;0,13074914634549367;28.0_4.9_5;7
2246;29;4,9;0,1;160,2;243,0;168.0_243.0;5;4,5;3;4,2;0;0;0;0;3;3;2;1;0;0;C_Grado_B_78.0_78.0_4900;C;78,0;78,0;4900;0,0067284;0,41209;0,006084;0,0249444;0,0;0,0006444;0,0;0,904226859283039;0;0;2,1000000000000085;43,5;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;2,0;29.0_4.9_0.1_5;169,0;2,1000000000000085;121,5;80,10000000000001;43,5;80,10000000000001;121,5;290,0;29.0_4.9_0.1_2.1000000000000085_43.5;29.0_4.9_0.1_2.1000000000000085_121.5;29.0_4.9_0.1_80.10000000000001_43.5;29.0_4.9_0.1_80.10000000000001_121.5;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;0,9512195121951219;0,9512195121951219;1,9024390243902438;7,902439024390244;Grado_B;0,09315074125217025;Quad1;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,003261459006100532;0,13074914634549367;0,053880415717514486;0,012179379900171223;28.0_4.9;0,13074914634549367;28.0_4.9_5;7
2247;29;4,9;0,1;168,0;307,5;168.0_307.5;9;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_1;0;L_Grado_B_39.6_121.0_4900;L;39,6;121,0;4900;0,8074762479260675;0,41209;0,0;0,02347884;-0,02347884;0,0;0,0024224287437782;0,0;0;0;-126,6;-52,46811502267928;0;0;0;29.0_168.0;0;168,0;29.0_4.9_0.1_168.0_307.5;168.0_39.6_-126.6;29.0_4.9_0.1_168.0_307.5_168.0_39.6_-126.6;0,0;V;29.0_4.9_0.1;29.0_4.9_0.1_168.0_307.5;12,0;29.0_4.9_0.1_9;173,0;-126,6;-12,868115022679277;-5,599999999999994;-52,46811502267928;-5,599999999999994;-12,868115022679277;290,0;29.0_4.9_0.1_-126.6_-52.46811502267928;29.0_4.9_0.1_-126.6_-12.868115022679277;29.0_4.9_0.1_-5.599999999999994_-52.46811502267928;29.0_4.9_0.1_-5.599999999999994_-12.868115022679277;;;;;;;;;;;;;;Grado_B;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0030698382871824307;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2248;29;4,9;0,1;168,0;307,5;168.0_307.5;9;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_1;0;L_Grado_B_39.6_0.0_4500;L;39,6;0,0;4500;0,8074762479260675;0,41209;0,0;0,0;0,0;0,0;0,0024224287437782;0,0;0;0;-126,6;73,53188497732071;0;0;0;29.0_168.0;0;168,0;29.0_4.9_0.1_168.0_307.5;168.0_39.6_-126.6;29.0_4.9_0.1_168.0_307.5_168.0_39.6_-126.6;0,0;V;29.0_4.9_0.1;29.0_4.9_0.1_168.0_307.5;9,0;29.0_4.9_0.1_9;173,0;-126,6;113,13188497732071;-126,6;73,53188497732071;-126,6;113,13188497732071;290,0;29.0_4.9_0.1_-126.6_73.53188497732071;29.0_4.9_0.1_-126.6_113.13188497732071;29.0_4.9_0.1_-126.6_73.53188497732071;29.0_4.9_0.1_-126.6_113.13188497732071;;;;;;;;;;;;;;Grado_B;0,09877190667255983;Twin;Mulchen;0,0;29.0_4.9;29.0_4.9_0.1;0,0;0,0;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2249;29;4,9;0,1;168,0;307,5;168.0_307.5;9;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_1;10;L_Grado_B_39.6_121.0_4900;L;39,6;121,0;4900;0,8065665415704133;0,41209;0,0;0,02347884;-0,02347884;0,0;0,0024196996247112;0,0;0;0;87,0;-52,37347833453718;0;0;0;29.0_168.0;0;168,0;29.0_4.9_0.1_168.0_307.5;168.0_39.6_87.0;29.0_4.9_0.1_168.0_307.5_168.0_39.6_87.0;0,0;V;29.0_4.9_0.1;29.0_4.9_0.1_168.0_307.5;12,0;29.0_4.9_0.1_9;173,0;87,0;-12,773478334537181;208,0;-52,37347833453718;208,0;-12,773478334537181;290,0;29.0_4.9_0.1_87.0_-52.37347833453718;29.0_4.9_0.1_87.0_-12.773478334537181;29.0_4.9_0.1_208.0_-52.37347833453718;29.0_4.9_0.1_208.0_-12.773478334537181;;;;;;;;;;;;;;Grado_B;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0030698382871824307;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2250;29;4,9;0,1;168,0;307,5;168.0_307.5;9;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_1;10;L_Grado_B_39.6_0.0_4500;L;39,6;0,0;4500;0,8065665415704133;0,41209;0,0;0,0;0,0;0,0;0,0024196996247112;0,0;0;0;87,0;73,62652166546282;0;0;0;29.0_168.0;0;168,0;29.0_4.9_0.1_168.0_307.5;168.0_39.6_87.0;29.0_4.9_0.1_168.0_307.5_168.0_39.6_87.0;0,0;V;29.0_4.9_0.1;29.0_4.9_0.1_168.0_307.5;9,0;29.0_4.9_0.1_9;173,0;87,0;113,22652166546283;87,0;73,62652166546282;87,0;113,22652166546283;290,0;29.0_4.9_0.1_87.0_73.62652166546282;29.0_4.9_0.1_87.0_113.22652166546283;29.0_4.9_0.1_87.0_73.62652166546282;29.0_4.9_0.1_87.0_113.22652166546283;;;;;;;;;;;;;;Grado_B;0,09877190667255983;Twin;Mulchen;0,0;29.0_4.9;29.0_4.9_0.1;0,0;0,0;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2251;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;1;2;3;0;0;C_Grado_B_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;-80,1;-153,75;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;-80,1;-131,25;-2,0999999999999943;-153,75;-2,0999999999999943;-131,25;290,0;29.0_4.9_0.1_-80.1_-153.75;29.0_4.9_0.1_-80.1_-131.25;29.0_4.9_0.1_-2.0999999999999943_-153.75;29.0_4.9_0.1_-2.0999999999999943_-131.25;0,0;0,0;0,0;0,29268292682926833;0,29268292682926833;0,5853658536585367;0,29268292682926833;0,29268292682926833;0,5853658536585367;1,0;1,0;2,0;3,1707317073170733;Grado_B;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2252;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;1;2;3;0;0;C_Grado_B_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;2,1000000000000085;-153,75;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;2,1000000000000085;-131,25;80,10000000000001;-153,75;80,10000000000001;-131,25;290,0;29.0_4.9_0.1_2.1000000000000085_-153.75;29.0_4.9_0.1_2.1000000000000085_-131.25;29.0_4.9_0.1_80.10000000000001_-153.75;29.0_4.9_0.1_80.10000000000001_-131.25;0,29268292682926833;0,29268292682926833;0,5853658536585367;1,0;1,0;2,0;0,0;0,0;0,0;0,29268292682926833;0,29268292682926833;0,5853658536585367;3,1707317073170733;Grado_B;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2253;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;1;2;3;0;0;C_Grado_B_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;-80,1;-128,25;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;-80,1;-105,75;-2,0999999999999943;-128,25;-2,0999999999999943;-105,75;290,0;29.0_4.9_0.1_-80.1_-128.25;29.0_4.9_0.1_-80.1_-105.75;29.0_4.9_0.1_-2.0999999999999943_-128.25;29.0_4.9_0.1_-2.0999999999999943_-105.75;0,48780487804878053;0,48780487804878053;0,9756097560975611;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;6,975609756097561;Grado_B;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2254;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;1;2;3;0;0;C_Grado_B_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;2,1000000000000085;-128,25;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;2,1000000000000085;-105,75;80,10000000000001;-128,25;80,10000000000001;-105,75;290,0;29.0_4.9_0.1_2.1000000000000085_-128.25;29.0_4.9_0.1_2.1000000000000085_-105.75;29.0_4.9_0.1_80.10000000000001_-128.25;29.0_4.9_0.1_80.10000000000001_-105.75;1,0;1,0;2,0;1,0;1,0;2,0;0,48780487804878053;0,48780487804878053;0,9756097560975611;1,0;1,0;2,0;6,975609756097561;Grado_B;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2255;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;1;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;-80,1;-102,75;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;-80,1;-80,25;-2,0999999999999943;-102,75;-2,0999999999999943;-80,25;290,0;29.0_4.9_0.1_-80.1_-102.75;29.0_4.9_0.1_-80.1_-80.25;29.0_4.9_0.1_-2.0999999999999943_-102.75;29.0_4.9_0.1_-2.0999999999999943_-80.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2256;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;1;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;2,1000000000000085;-102,75;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;2,1000000000000085;-80,25;80,10000000000001;-102,75;80,10000000000001;-80,25;290,0;29.0_4.9_0.1_2.1000000000000085_-102.75;29.0_4.9_0.1_2.1000000000000085_-80.25;29.0_4.9_0.1_80.10000000000001_-102.75;29.0_4.9_0.1_80.10000000000001_-80.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2257;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;-80,1;-75,75;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;-80,1;-53,25;-2,0999999999999943;-75,75;-2,0999999999999943;-53,25;290,0;29.0_4.9_0.1_-80.1_-75.75;29.0_4.9_0.1_-80.1_-53.25;29.0_4.9_0.1_-2.0999999999999943_-75.75;29.0_4.9_0.1_-2.0999999999999943_-53.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2258;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;2,1000000000000085;-75,75;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;2,1000000000000085;-53,25;80,10000000000001;-75,75;80,10000000000001;-53,25;290,0;29.0_4.9_0.1_2.1000000000000085_-75.75;29.0_4.9_0.1_2.1000000000000085_-53.25;29.0_4.9_0.1_80.10000000000001_-75.75;29.0_4.9_0.1_80.10000000000001_-53.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2259;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;-80,1;-50,25;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;-80,1;-27,75;-2,0999999999999943;-50,25;-2,0999999999999943;-27,75;290,0;29.0_4.9_0.1_-80.1_-50.25;29.0_4.9_0.1_-80.1_-27.75;29.0_4.9_0.1_-2.0999999999999943_-50.25;29.0_4.9_0.1_-2.0999999999999943_-27.75;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2260;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;2,1000000000000085;-50,25;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;2,1000000000000085;-27,75;80,10000000000001;-50,25;80,10000000000001;-27,75;290,0;29.0_4.9_0.1_2.1000000000000085_-50.25;29.0_4.9_0.1_2.1000000000000085_-27.75;29.0_4.9_0.1_80.10000000000001_-50.25;29.0_4.9_0.1_80.10000000000001_-27.75;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2261;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;-80,1;-24,75;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;-80,1;-2,25;-2,0999999999999943;-24,75;-2,0999999999999943;-2,25;290,0;29.0_4.9_0.1_-80.1_-24.75;29.0_4.9_0.1_-80.1_-2.25;29.0_4.9_0.1_-2.0999999999999943_-24.75;29.0_4.9_0.1_-2.0999999999999943_-2.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2262;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;2,1000000000000085;-24,75;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;2,1000000000000085;-2,25;80,10000000000001;-24,75;80,10000000000001;-2,25;290,0;29.0_4.9_0.1_2.1000000000000085_-24.75;29.0_4.9_0.1_2.1000000000000085_-2.25;29.0_4.9_0.1_80.10000000000001_-24.75;29.0_4.9_0.1_80.10000000000001_-2.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2263;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;3;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;-80,1;2,25;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;-80,1;24,75;-2,0999999999999943;2,25;-2,0999999999999943;24,75;290,0;29.0_4.9_0.1_-80.1_2.25;29.0_4.9_0.1_-80.1_24.75;29.0_4.9_0.1_-2.0999999999999943_2.25;29.0_4.9_0.1_-2.0999999999999943_24.75;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2264;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;3;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;2,1000000000000085;2,25;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;2,1000000000000085;24,75;80,10000000000001;2,25;80,10000000000001;24,75;290,0;29.0_4.9_0.1_2.1000000000000085_2.25;29.0_4.9_0.1_2.1000000000000085_24.75;29.0_4.9_0.1_80.10000000000001_2.25;29.0_4.9_0.1_80.10000000000001_24.75;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
2265;29;4,9;0,1;160,2;307,5;168.0_307.5;9;4,5;3;4,2;0;0;0;0;4;3;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,002409975;0,41209;0,001755;0,0071955;0,0;0,0006549749999999999;0,0;0,7282233218186911;0;0;-80,1;27,75;0;0;0;0;V;168,0;;;;;;29.0_4.9_0.1;;1,0;29.0_4.9_0.1_9;173,0;-80,1;50,25;-2,0999999999999943;27,75;-2,0999999999999943;50,25;290,0;29.0_4.9_0.1_-80.1_27.75;29.0_4.9_0.1_-80.1_50.25;29.0_4.9_0.1_-2.0999999999999943_27.75;29.0_4.9_0.1_-2.0999999999999943_50.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,09877190667255983;Twin;Mulchen;1,0;29.0_4.9;29.0_4.9_0.1;0,0009408054825289997;0,13074914634549367;0,053880415717514486;0,012914342480353969;28.0_4.9;0,13074914634549367;28.0_4.9_9;11
